,numDots,subdomainLevel,pathLevel,urlLength,numDash,numDashHostname,atSymbol,tildeSymbol,numUnderscore,numPercent,numQueryComponents,numApersand,numHash,numNumericChars,noHttps,ipAddress,domainInSubdomains,domainInPaths,httpsInHostname,hostNameLength,pathLength,queryLength,doubleSlash,type
255,3.0,2.0,2.0,109.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,18.0,1.0,False,0.0,0.0,,15.0,10.0,76.0,1.0,1.0
256,3.0,2.0,3.0,118.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,24.0,1.0,False,0.0,1.0,,19.0,13.0,78.0,1.0,1.0
257,3.0,1.0,8.0,131.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,0.0,0.0,False,14.0,110.0,0.0,1.0,0.0
258,3.0,2.0,4.0,63.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,24.0,63.0,0.0,0.0,0.0
259,1.0,1.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,False,0.0,0.0,,14.0,32.0,0.0,0.0,0.0
260,2.0,2.0,4.0,102.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,,21.0,74.0,0.0,1.0,1.0
261,1.0,1.0,5.0,163.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,16.0,1.0,False,0.0,0.0,,21.0,76.0,86.0,0.0,0.0
262,3.0,2.0,4.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,27.0,68.0,0.0,0.0,0.0
263,3.0,2.0,2.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,False,0.0,0.0,,17.0,17.0,16.0,1.0,1.0
264,2.0,2.0,3.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,20.0,47.0,0.0,0.0,0.0
265,3.0,2.0,3.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,12.0,31.0,6.0,0.0,0.0
266,2.0,1.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,False,0.0,0.0,,16.0,30.0,30.0,0.0,0.0
267,2.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,24.0,37.0,0.0,0.0,0.0
268,1.0,1.0,6.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,14.0,64.0,0.0,0.0,0.0
269,2.0,1.0,4.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,1.0,,14.0,45.0,0.0,0.0,0.0
270,1.0,1.0,5.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,False,0.0,0.0,,17.0,67.0,0.0,0.0,0.0
271,2.0,1.0,3.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,False,0.0,0.0,,20.0,39.0,11.0,0.0,0.0
272,2.0,1.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,False,0.0,0.0,,12.0,27.0,11.0,0.0,0.0
273,2.0,1.0,2.0,38.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,24.0,38.0,0.0,0.0,0.0
274,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,12.0,13.0,0.0,0.0,0.0
275,2.0,1.0,2.0,63.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,False,0.0,0.0,,14.0,9.0,32.0,1.0,1.0
276,4.0,3.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,,13.0,35.0,0.0,0.0,0.0
277,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,16.0,17.0,0.0,0.0,0.0
278,2.0,1.0,3.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,14.0,34.0,0.0,0.0,0.0
279,3.0,1.0,2.0,103.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,3.0,1.0,False,0.0,0.0,,23.0,10.0,62.0,1.0,1.0
280,1.0,1.0,5.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,12.0,54.0,0.0,0.0,0.0
281,2.0,1.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,False,0.0,0.0,,11.0,25.0,48.0,0.0,0.0
282,1.0,1.0,4.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,19.0,46.0,0.0,1.0,1.0
283,1.0,1.0,3.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,18.0,45.0,0.0,0.0,0.0
284,4.0,2.0,5.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,False,0.0,0.0,,17.0,47.0,8.0,1.0,1.0
285,3.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,None,0.0,0.0,,15.0,10.0,28.0,1.0,1.0
286,2.0,2.0,4.0,67.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,20.0,40.0,0.0,1.0,1.0
287,2.0,1.0,5.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,10.0,43.0,14.0,1.0,1.0
288,1.0,1.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,23.0,34.0,0.0,0.0,0.0
289,2.0,2.0,5.0,65.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,0.0,1.0,False,29.0,29.0,0.0,1.0,1.0
290,1.0,1.0,4.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,False,0.0,0.0,,12.0,56.0,7.0,0.0,0.0
291,2.0,1.0,2.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,False,0.0,0.0,,18.0,60.0,0.0,0.0,0.0
292,3.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,,18.0,19.0,0.0,0.0,0.0
293,3.0,2.0,5.0,69.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,False,0.0,0.0,,27.0,69.0,0.0,0.0,0.0
294,1.0,1.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,13.0,36.0,3.0,0.0,0.0
